Jul.Day,YYYY/MM/DD,Wdy,DZD/USD,ARS/USD,AUD/USD,ATS/USD,BSD/USD,BHD/USD,BBD/USD,BEF/USD,BMD/USD,BRL/USD,GBP/USD,BGN/USD,CAD/USD,CLP/USD,CNY/USD,COP/USD,HRK/USD,CYP/USD
2452831,7/10/2003,Thu,76.108,2.7513,1.5183,12.081,1,0.37708,1.9798,35.417,0.99989,2.8896,0.6125,1.7228,1.3821,705.51,8.276,2861.5,6.5877,0.51297
2452832,7/11/2003,Fri,76.39,2.7351,1.512,12.172,1,0.37675,1.9793,35.683,0.99965,2.9062,0.61258,1.7157,1.3761,704.25,8.2748,2855,6.6318,0.51682
2452835,7/14/2003,Mon,77.873,2.7502,1.5153,12.177,1,0.37675,1.9811,35.699,1.00055,2.8743,0.61582,1.7231,1.3739,702.04,8.2765,2868.3,6.6372,0.51645
2452836,7/15/2003,Tue,79.202,2.7726,1.5344,12.249,1,0.37719,1.9804,35.911,1.0002,2.8351,0.62507,1.7313,1.3929,698.9,8.2763,2883.8,6.6646,0.5191
2452837,7/16/2003,Wed,77.411,2.7534,1.5229,12.275,1,,1.9782,35.986,0.99911,2.865,0.6268,1.7344,1.3861,697.23,8.2752,2887.7,6.68,0.52051
2452838,7/17/2003,Thu,76.44,2.786,1.5341,12.327,1,0.37716,1.9793,36.139,0.99966,2.86,0.6293,1.7394,1.3971,697.85,8.2767,2880.6,6.7007,0.52182
2452839,7/18/2003,Fri,76.496,2.781,1.5479,12.239,1,0.3781,1.98,35.881,1,2.8675,0.63006,1.734,1.4114,700.79,8.278,2880.4,6.6513,0.52
2452842,7/21/2003,Mon,76.476,2.7813,1.5346,12.126,1,0.37697,1.9803,35.549,1.00013,2.8807,0.62437,1.7162,1.4052,703.3,8.2756,2879.5,6.5972,0.51506
2452843,7/22/2003,Tue,76.051,2.7876,1.5377,12.149,1,0.37583,1.9806,35.617,1.0003,2.8791,0.62579,1.7185,1.4116,702.99,8.2792,2880.8,6.5993,0.51515
2452844,7/23/2003,Wed,76.021,2.7624,1.5137,11.981,1,0.3773,1.9797,35.123,0.99984,2.8973,0.6213,1.6963,1.3991,705.9,8.2787,2884.7,6.5196,0.50856
2452845,7/24/2003,Thu,75.961,2.7766,1.5039,12.029,1,0.37708,1.9804,35.266,1.0002,2.8835,0.62062,1.6996,1.3962,702.31,8.2762,2884.7,6.5426,0.50984
2452846,7/25/2003,Fri,75.891,2.8118,1.5054,11.952,1,0.37741,1.98,35.038,1.00001,2.8877,0.6173,1.6887,1.3812,701.12,8.2756,2889.5,6.512,0.50637
2452849,7/28/2003,Mon,77.37,2.8086,1.507,11.967,1,0.37624,1.9801,35.082,1.00005,2.8934,0.61453,1.6941,1.3819,700.76,8.2798,2879,6.5184,0.50803
2452850,7/29/2003,Tue,74.533,2.8374,1.5025,12,1,0.37703,1.9807,35.18,1.00036,2.9261,0.61611,1.6955,1.3855,702.59,8.2766,2868.5,6.5726,0.50818
2452851,7/30/2003,Wed,74.559,2.8026,1.5322,12.105,1,0.3767,1.9933,35.487,1.00018,2.9517,0.61832,1.7099,1.3997,705.85,8.2773,2880,6.6431,0.51499
2452852,7/31/2003,Thu,74.514,2.892,1.545,12.25,1,0.3777,1.9779,35.912,0.99892,2.9652,0.62146,1.7301,1.4073,705.41,8.2782,2877.9,6.7303,0.51844
2452853,8/1/2003,Fri,74.626,2.9105,1.5295,12.225,1,0.3763,1.9803,35.838,1.00015,2.9998,0.62295,1.7283,1.3964,708.47,8.2774,2891.1,6.7167,0.51808
2452857,8/5/2003,Tue,77.332,2.9176,1.5481,12.126,1,0.37738,1.9797,35.548,0.99984,3.0337,0.62173,1.7137,1.4043,713.93,8.2752,2901.5,6.6586,0.51391
2452858,8/6/2003,Wed,74.759,2.9153,1.5462,12.116,1,0.37773,1.9803,35.519,1.00016,3.0376,0.62179,1.7122,1.4058,711.44,8.2791,2892.6,6.6626,0.51387
2452859,8/7/2003,Thu,74.966,2.921,1.5367,12.07,1,0.37711,1.9802,35.385,1.00009,2.9968,0.6184,1.7081,1.3932,705.42,8.2781,2878.5,6.6533,0.51205
2452860,8/8/2003,Fri,77.742,2.9105,1.531,12.155,1,0.37757,1.9804,35.632,1.00019,2.9852,0.62182,1.7192,1.3935,701.66,8.2749,2873.2,6.6866,0.5151
2452863,8/11/2003,Mon,77.309,2.9058,1.5187,12.123,1,0.37782,1.9787,35.541,0.99934,2.9939,0.62225,1.7144,1.3835,702.28,8.2795,2876.3,6.6643,0.51383
2452864,8/12/2003,Tue,75.239,2.9114,1.5224,12.168,1,0.37725,1.981,35.671,1.00052,3.0218,0.62374,1.7199,1.3852,703.5,8.2748,2873.9,6.6918,0.51527
2452865,8/13/2003,Wed,77.358,2.8949,1.5207,12.157,1,0.37804,1.9799,35.639,0.99995,3.0271,0.62186,1.7189,1.3837,705.25,8.2757,2870.7,6.6716,0.51497
2452866,8/14/2003,Thu,77.368,2.8894,1.5232,12.231,1,0.37697,1.98,35.857,1.00001,2.9985,0.6251,1.7293,1.3934,703.38,8.2793,2861.2,6.6479,0.51801
2452867,8/15/2003,Fri,77.793,2.8911,1.5174,12.224,1,0.37743,1.9908,35.835,1.00039,2.9922,0.62645,1.7307,1.3872,703.45,8.2768,2866.1,6.65,0.5172
2452870,8/18/2003,Mon,75.955,2.8809,1.5244,12.353,1,,1.9799,36.216,0.99997,2.9905,0.62908,1.7429,1.3909,703.18,8.2792,2861.9,6.7064,0.52198
2452871,8/19/2003,Tue,77.45,2.8843,1.5232,12.37,1,0.37816,1.9805,36.265,1.00024,2.9902,0.62973,1.7536,1.4009,704.32,8.2747,2864.8,6.7061,0.52441
2452872,8/20/2003,Wed,77.787,2.8835,1.5164,12.389,1,,1.9789,36.32,0.99947,3.0024,0.62764,1.7499,1.4024,702.25,8.2786,2862,6.7423,0.52365
2452873,8/21/2003,Thu,77.46,2.9176,1.5309,12.552,1,0.37708,1.981,36.797,1.00052,3.0009,0.63223,1.7729,1.4074,699.85,8.2788,2854.8,6.8254,0.53038
2452874,8/22/2003,Fri,77.401,2.9593,1.5355,12.656,1,0.37926,1.9795,37.103,0.99977,2.9947,0.63466,1.7926,1.4099,697.28,8.2789,2842.5,6.8642,0.53587
2452877,8/25/2003,Mon,77.421,2.9101,1.5346,12.629,1,0.37609,1.9801,37.024,1.00003,2.9882,0.63576,1.786,1.3979,697.21,8.2765,2841.3,6.8457,0.53302
2452878,8/26/2003,Tue,77.463,2.902,1.5483,12.631,1,0.37692,1.9811,37.028,1.00057,2.9878,0.63556,1.7862,1.3932,699.4,8.2781,2849.1,6.8529,0.53343
2452879,8/27/2003,Wed,77.433,2.9355,1.5605,12.616,1,0.37695,1.9803,36.985,1.00018,2.9762,0.63504,1.7863,1.4021,699.3,8.2769,2855.6,6.8529,0.53309
2452880,8/28/2003,Thu,77.439,2.9608,1.5644,12.627,1,0.3774,1.9805,37.017,1.00026,2.9516,0.63405,1.7874,1.397,699.55,8.2761,2845.2,6.848,0.53314
2452881,8/29/2003,Fri,77.837,2.9402,1.54,12.524,1,0.37692,1.9806,36.716,1.00028,2.9653,0.63391,1.7712,1.3851,697.43,8.2791,2832.5,6.7964,0.52848
2452885,9/2/2003,Tue,76.04,2.9457,1.5617,12.655,1,0.37583,1.9807,37.1,1.00035,2.9722,0.63528,1.7907,1.3877,695.59,8.2749,2837.8,6.9005,0.53325
2452886,9/3/2003,Wed,76.341,2.9595,1.5612,12.687,1,0.37735,1.9796,37.195,0.99982,2.9544,0.63562,1.7928,1.3812,690.25,8.2756,2824.5,6.9164,0.53396
2452887,9/4/2003,Thu,76.338,2.9451,1.5632,12.624,1,0.3778,1.9801,37.009,1.00003,2.9409,0.63344,1.7851,1.3731,684.5,8.2767,2813.7,6.8655,0.53102
2452888,9/5/2003,Fri,76.396,2.9178,1.5465,12.427,1,0.37739,1.9795,36.431,0.99974,2.908,0.6292,1.7589,1.3711,681.12,8.2746,2821.2,6.7542,0.52352
2452891,9/8/2003,Mon,77.967,2.9319,1.5386,12.366,1,0.37631,1.9899,36.254,0.99995,2.9214,0.63032,1.7529,1.3707,682.28,8.2772,2826.2,6.7257,0.52648
2452892,9/9/2003,Tue,74.881,2.9649,1.519,12.297,1,0.37728,1.9797,36.05,0.99986,2.9262,0.62858,1.7387,1.3671,684.58,8.2754,2824.6,6.672,0.51693
2452893,9/10/2003,Wed,76.283,2.945,1.5205,12.289,1,0.37667,1.9803,36.027,1.00014,2.9149,0.62895,1.7372,1.3659,679.21,8.2782,2827.9,6.6662,0.51707
2452894,9/11/2003,Thu,76.257,2.9102,1.5169,12.301,1,0.37683,1.98,36.063,1.00001,2.8997,0.62746,1.74,1.371,671.4,8.279,2826.8,6.6845,0.518
2452895,9/12/2003,Fri,77.838,2.8951,1.5064,12.168,1,0.37675,1.9807,35.673,1.00036,2.9001,0.62243,1.7386,1.363,670.11,8.2757,2827.8,6.6229,0.51869
2452898,9/15/2003,Mon,77.912,2.9049,1.5005,12.172,1,0.37694,1.9902,35.684,1.00009,2.8818,0.62421,1.7241,1.3659,670.54,8.2782,2822.1,6.6209,0.51645
2452899,9/16/2003,Tue,77.844,2.89,1.5109,12.321,1,0.37717,1.9902,36.121,1.00012,2.8955,0.62995,1.722,1.369,668.46,8.2769,2822.7,6.6715,0.51807
2452900,9/17/2003,Wed,76.433,2.9153,1.5055,12.244,1,0.37711,1.9794,35.894,0.9997,2.9203,0.62333,1.7305,1.3661,666.39,8.2794,2822.5,6.6444,0.51584
2452901,9/18/2003,Thu,76.304,2.9247,1.5018,12.239,1,0.37789,1.9786,35.879,0.99931,2.8912,0.6192,1.7306,1.3641,667.37,8.2773,2830.1,6.6574,0.51651
2452902,9/19/2003,Fri,76.399,2.9148,1.486,12.127,1,0.37588,1.9798,35.55,0.9999,2.9088,0.61278,1.7118,1.3472,667.26,8.2752,2848.2,6.6169,0.50995
2452905,9/22/2003,Mon,77.753,2.9152,1.4692,11.997,1,0.37697,1.9897,35.17,0.99984,2.9001,0.60705,1.7117,1.3471,658.73,8.2797,2860.1,6.5648,0.50942
2452906,9/23/2003,Tue,77.469,2.8927,1.4731,11.978,1,0.37678,1.9912,35.116,1.0006,2.9227,0.60386,1.6974,1.3564,655.58,8.2758,2861.6,6.5685,0.50781
2452907,9/24/2003,Wed,76.076,2.8749,1.4732,11.994,1,0.3784,1.9795,35.163,0.99973,2.9136,0.60374,1.6946,1.3543,654.88,8.2781,2875.4,6.5967,0.50586
2452908,9/25/2003,Thu,76.122,2.8769,1.4709,11.98,1,0.37669,1.9806,35.121,1.00032,2.9224,0.60277,1.692,1.3472,659.1,8.2752,2872.5,6.6039,0.50452
2452909,9/26/2003,Fri,74.534,2.8859,1.4816,11.983,1,0.3775,1.9806,35.13,1.0003,2.9331,0.60247,1.6955,1.3546,664.34,8.2749,2876,6.5821,0.50615
2452912,9/29/2003,Mon,76.166,2.8911,1.4822,11.88,1,0.37733,1.9808,34.828,1.00038,2.9373,0.60068,1.6836,1.3546,664.34,8.2749,2888.3,6.5313,0.5012
2452913,9/30/2003,Tue,75.762,2.8959,1.4701,11.81,1,0.37731,1.9806,34.622,1.0003,2.9273,0.60157,1.6685,1.3504,660.67,8.2745,2891.7,6.4798,0.49815
2452914,10/1/2003,Wed,75.866,2.8958,1.4633,11.755,1,0.37778,1.9805,34.46,1.00023,2.9024,0.60002,1.6624,1.348,657.24,8.275,2905.2,6.4683,0.49612
2452915,10/2/2003,Thu,75.537,2.8805,1.4612,11.742,1,0.37616,1.9797,34.423,0.99983,2.8817,0.59698,1.6603,1.3382,662.15,8.2758,2902.8,6.471,0.49518
2452916,10/3/2003,Fri,75.62,2.8803,1.4677,11.863,1,0.37616,1.9808,34.778,1.0004,2.8789,0.60125,1.6774,1.3418,659.04,8.2776,2873.2,6.5454,0.50056
2452919,10/6/2003,Mon,75.546,2.8728,1.4601,11.753,1,0.37728,1.9804,34.456,1.00023,2.8728,0.59718,1.6625,1.3411,659.67,8.2784,2871.7,6.5102,0.49618
2452920,10/7/2003,Tue,75.394,2.8519,1.4463,11.676,1,0.37638,1.9806,34.23,1.00031,2.8619,0.60119,1.6525,1.3294,655.2,8.2777,2871.3,6.4503,0.50485
2452921,10/8/2003,Wed,75.176,2.8469,1.4481,11.655,1,0.37703,1.9806,34.168,1.00032,2.8465,0.60238,1.6485,1.3336,646.75,8.2781,2886.6,6.4425,0.49684
2452922,10/9/2003,Thu,75.149,2.8324,1.4528,11.765,1,0.37728,1.9809,34.491,1.00048,2.8489,0.60199,1.6638,1.3399,645.11,8.2761,2881.5,6.4886,0.49624
2452923,10/10/2003,Fri,77.543,2.9013,1.4441,11.648,1,0.37694,2.0166,34.147,1.00003,2.8345,0.60034,1.6672,1.3205,646.67,8.279,2870.6,6.4352,0.49967
2452927,10/14/2003,Tue,75.143,2.8203,1.4516,11.739,1,0.37686,1.9795,34.413,0.99975,2.8195,0.59748,1.6599,1.3233,642.69,8.2758,2864.3,6.4963,0.49521
2452928,10/15/2003,Wed,76.463,2.8266,1.449,11.809,1,0.3764,1.9805,34.62,1.00024,2.8263,0.59881,1.6714,1.3242,648.16,8.2762,2872.5,6.5296,0.49912
2452929,10/16/2003,Thu,76.496,2.8415,1.4459,11.794,1,0.37617,1.9813,34.575,1.00066,2.8397,0.59605,1.6667,1.3153,644.44,8.2775,2865.6,6.5275,0.49753
2452930,10/17/2003,Fri,75.132,2.8334,1.4456,11.831,1,0.37637,1.9805,34.683,1.00025,2.8494,0.59791,1.6724,1.3132,647.53,8.2747,2867.3,6.5333,0.49846
2452933,10/20/2003,Mon,75.193,2.8318,1.4418,11.789,1,0.37697,1.9806,34.56,1.00029,2.8747,0.59699,1.6655,1.3197,645.33,8.2792,2862.7,6.5106,0.4972
2452934,10/21/2003,Tue,75.204,2.8482,1.4297,11.785,1,0.37686,1.9808,34.549,1.00043,2.8657,0.59708,1.6657,1.3156,643.33,8.2742,2866.2,6.4968,0.49621
2452935,10/22/2003,Wed,76.527,2.8418,1.4146,11.655,1,0.37691,1.9806,34.168,1.00029,2.8603,0.59076,1.6495,1.3038,641,8.2781,2871.8,6.4353,0.49734
2452936,10/23/2003,Thu,76.522,2.8266,1.4281,11.664,1,0.37683,1.9804,34.194,1.00022,2.8635,0.59023,1.6494,1.3086,635.24,8.277,2876,6.4495,0.49949
2452937,10/24/2003,Fri,75.177,2.8262,1.4269,11.627,1,0.37697,1.9801,34.086,1.00006,2.8502,0.58904,1.6431,1.3069,636.58,8.2768,2853.5,6.4221,0.49575
2452940,10/27/2003,Mon,74.426,2.8215,1.4194,11.698,1,0.37668,1.9804,34.294,1.00018,2.8656,0.58981,1.6543,1.3102,635.71,8.2767,2879.6,6.4574,0.49601
2452941,10/28/2003,Tue,73.307,2.8326,1.4176,11.771,1,0.37737,1.9811,34.508,1.00054,2.8503,0.58964,1.6653,1.3107,638.12,8.2746,2880.7,6.495,0.49668
2452942,10/29/2003,Wed,74.158,2.8364,1.419,11.784,1,0.37648,1.9803,34.545,1.00015,2.8487,0.58852,1.6633,1.3097,632.4,8.2788,2872.1,6.4965,0.49508
2452943,10/30/2003,Thu,73.46,2.862,1.4129,11.767,1,0.37448,1.98,34.495,0.99999,2.8476,0.58735,1.6661,1.3072,627.86,8.2787,2879.3,6.4906,0.49749
2452944,10/31/2003,Fri,75.681,2.8791,1.4122,11.853,1,0.37729,1.9915,34.75,1.00074,2.8711,0.58965,1.6669,1.3197,626.64,8.2792,2875.2,6.5267,0.49667
2452947,11/3/2003,Mon,75.647,2.8578,1.4297,12.013,1,0.37674,1.9906,35.217,1.00029,2.8505,0.59557,1.6662,1.3323,625.79,8.2752,2877.5,6.6185,0.50764
2452948,11/4/2003,Tue,75.627,2.8505,1.4252,11.967,1,0.37788,1.99,35.083,1.00002,2.857,0.59501,1.6657,1.332,625.06,8.2784,2870.7,6.5973,0.50173
2452949,11/5/2003,Wed,74.92,2.8559,1.4076,11.991,1,0.37669,1.9906,35.154,1.00032,2.8564,0.59585,1.6941,1.3313,627.97,8.2792,2856.9,6.6004,0.50266
2452950,11/6/2003,Thu,74.031,2.8505,1.4132,12.05,1,0.37627,1.9903,35.326,1.00018,2.876,0.59887,1.6947,1.3359,624.84,8.277,2848.4,6.6463,0.50859
2452951,11/7/2003,Fri,73.342,2.8476,1.4106,11.96,1,0.37717,1.9904,35.061,1.00022,2.8659,0.5985,1.703,1.3237,615.67,8.2783,2840.6,6.5954,0.50771
2452954,11/10/2003,Mon,74.984,2.8413,1.3943,11.946,1,0.37654,1.9795,35.02,0.99974,2.8806,0.59752,1.6892,1.3106,617.63,8.2792,2836.8,6.5959,0.50208
2452956,11/12/2003,Wed,68.613,2.8522,1.3924,11.815,1,0.37593,1.9802,34.637,1.00008,2.914,0.59619,1.6701,1.3004,626.7,8.2775,2845.5,6.5085,0.49704
2452957,11/13/2003,Thu,71.478,2.8632,1.3893,11.75,1,0.37703,1.9807,34.445,1.00036,2.9409,0.59242,1.6616,1.2996,625.71,8.2777,2850,6.4818,0.50248
2452958,11/14/2003,Fri,69.125,2.8732,1.3931,11.719,1,0.37741,1.9809,34.356,1.00043,2.9448,0.59374,1.6567,1.3038,617.62,8.2781,2840.5,6.4769,0.499
2452961,11/17/2003,Mon,69.111,2.8707,1.407,11.715,1,0.37734,1.9805,34.345,1.00023,2.9429,0.59213,1.6514,1.3137,625.27,8.2779,2837.4,6.4906,0.49761
2452962,11/18/2003,Tue,69.066,2.8608,1.3863,11.567,1,0.37778,1.9792,33.911,0.99958,2.9415,0.58823,1.6503,1.3024,631.62,8.2745,2831.3,6.4571,0.4973
2452963,11/19/2003,Wed,68.91,2.8701,1.383,11.556,1,0.37662,1.9802,33.876,1.00012,2.9408,0.58883,1.6329,1.3035,632.77,8.2762,2827.6,6.4086,0.48639
2452964,11/20/2003,Thu,74.862,2.8807,1.3828,11.566,1,0.37732,1.9791,33.906,0.99955,2.9431,0.58776,1.6323,1.3023,630.35,8.2791,2837.3,6.4279,0.48678
2452965,11/21/2003,Fri,74.902,2.8872,1.383,11.549,1,0.37746,1.9802,33.856,1.00008,2.9227,0.58716,1.6331,1.3039,629.29,8.2787,2834.6,6.4263,0.48704
2452968,11/24/2003,Mon,72.99,2.896,1.3932,11.692,1,0.37737,1.98,34.277,1,2.9161,0.58982,1.6512,1.3206,621.75,8.2796,2840,6.5086,0.492
2452969,11/25/2003,Tue,74.89,2.9168,1.392,11.673,1,0.3778,1.9798,34.221,0.99992,2.9235,0.5887,1.6515,1.3131,623.21,8.2793,2842.2,6.5069,0.4926
2452970,11/26/2003,Wed,74.905,2.9424,1.3817,11.546,1,0.37706,1.9802,33.847,1.00012,2.9438,0.58504,1.6482,1.3043,624.96,8.276,2841.6,6.4251,0.48708
2452971,11/27/2003,Thu,69.582,2.9601,1.3858,11.566,1,0.37732,1.98,33.907,1.00002,2.942,0.58344,1.6348,1.3083,623.89,8.2751,2838,6.429,0.49301
2452972,11/28/2003,Fri,69.584,2.9752,1.381,11.472,1,0.37654,1.9801,33.631,1.00006,2.9465,0.58068,1.6349,1.2973,621.31,8.2789,2832.5,6.3969,0.48403
2452975,12/1/2003,Mon,66.555,2.9889,1.3762,11.511,1,0.37662,1.9804,33.745,1.00018,2.9266,0.58105,1.6223,1.3023,618.38,8.2791,2824.9,6.4311,0.48509
2452976,12/2/2003,Tue,69.461,2.9729,1.3658,11.389,1,0.37709,1.9806,33.388,1.00031,2.9275,0.57821,1.6235,1.2982,612.65,8.2793,2816.1,6.37,0.48415
2452977,12/3/2003,Wed,69.42,2.9811,1.3584,11.379,1,0.37703,1.9794,33.358,0.99971,2.9285,0.57969,1.6082,1.2996,603.06,8.2777,2813,6.3737,0.47953
2452978,12/4/2003,Thu,69.43,2.9716,1.3632,11.393,1,0.377,1.9797,33.399,0.99985,2.9395,0.58162,1.6078,1.3122,606.66,8.2789,2815.9,6.3854,0.48091
2452979,12/5/2003,Fri,69.446,2.9672,1.3583,11.319,1,0.37683,1.9802,33.184,1.00008,2.935,0.57898,1.6011,1.3045,607.31,8.2773,2805.4,6.3387,0.47732
2452982,12/8/2003,Mon,69.407,2.9926,1.3503,11.262,1,0.37639,1.9791,33.017,0.99953,2.9399,0.57685,1.5922,1.2963,606.31,8.2778,2811.9,6.305,0.47478
2452983,12/9/2003,Tue,69.466,2.9561,1.3512,11.252,1,0.37729,1.9807,32.985,1.00037,2.9361,0.57361,1.5926,1.3092,606.67,8.2756,2821.5,6.3033,0.47518
2452984,12/10/2003,Wed,69.428,2.9365,1.3503,11.262,1,0.37712,1.9797,33.017,0.99982,2.9425,0.57314,1.5867,1.3079,605.79,8.2778,2812.7,6.3092,0.48661
2452985,12/11/2003,Thu,69.405,2.9495,1.3589,11.31,1,0.37932,1.964,33.157,0.9995,2.9412,0.57321,1.5921,1.3263,599.86,8.279,2810,6.3248,0.48726
2452986,12/12/2003,Fri,69.464,2.958,1.3464,11.202,1,0.37648,1.9807,32.84,1.00034,2.9435,0.57249,1.5875,1.315,598.54,8.2757,2809.8,6.2709,0.47317
2452989,12/15/2003,Mon,65.991,2.9576,1.3453,11.196,1,0.37726,1.9804,32.823,1.0002,2.9221,0.57304,1.5833,1.3134,596.73,8.276,2806.4,6.2454,0.47209
2452990,12/16/2003,Tue,65.307,2.968,1.3444,11.163,1,0.37433,1.9378,32.724,1.00033,2.931,0.57094,1.5962,1.3183,600.87,8.2756,2793,6.2096,0.47779
2452991,12/17/2003,Wed,67.263,2.9673,1.3497,11.113,1,0.37686,1.9802,32.578,1.00009,2.9319,0.56764,1.5835,1.3251,602.59,8.2767,2795.6,6.1633,0.46904
2452992,12/18/2003,Thu,67.284,2.963,1.3558,11.117,1,0.37703,1.9806,32.592,1.00032,2.9301,0.56583,1.5725,1.3292,597.66,8.2765,2810.1,6.1852,0.46916
2452993,12/19/2003,Fri,64.923,2.9673,1.3582,11.114,1,0.37768,1.9802,32.582,1.00009,2.9276,0.56573,1.5651,1.3397,593.58,8.2749,2808.6,6.1652,0.48354
2452996,12/22/2003,Mon,64.801,2.9604,1.3624,11.085,1,0.37748,1.9803,32.496,1.00013,2.9235,0.56717,1.5652,1.3315,596.02,8.2753,2809.1,6.1615,0.48306
2452997,12/23/2003,Tue,69.454,2.9576,1.3586,11.091,1,0.3774,1.9804,32.514,1.0002,2.9094,0.56651,1.5653,1.324,596.13,8.275,2805.1,6.161,0.4831
2452998,12/24/2003,Wed,69.46,2.9561,1.3464,11.039,1,0.37772,1.9906,32.362,1.00029,2.915,0.56335,1.576,1.3107,594.15,8.2746,2794.7,6.1334,0.46514
2453003,12/29/2003,Mon,69.865,2.9506,1.3472,11.02,1,0.37689,1.9904,32.307,1.00021,2.8647,0.56475,1.5697,1.3104,597.54,8.278,2776.3,6.1234,0.4831
2453004,12/30/2003,Tue,70.247,2.925,1.3363,10.989,1,0.37965,1.9899,32.215,0.99996,2.8926,0.5622,1.5693,1.3033,592.68,8.2749,2778.9,6.1016,0.48298
2453005,12/31/2003,Wed,70.219,2.9357,1.3281,10.924,1,0.37587,1.9891,32.024,0.99956,2.8797,0.56031,1.5687,1.2924,592.57,8.2793,2779.4,6.0676,0.48279
2453007,1/2/2004,Fri,70.26,2.9224,1.3197,10.928,1,0.3775,1.9903,32.037,1.00014,2.8796,0.55834,1.5696,1.29,585.56,8.2745,2774.2,6.0907,0.48177
2453010,1/5/2004,Mon,71.466,2.8866,1.3011,10.851,1,0.37638,1.9904,31.812,1.00023,2.8556,0.55288,1.5698,1.2803,572.58,8.276,2777.2,6.0649,0.48181
2453011,1/6/2004,Tue,71.377,2.862,1.298,10.772,1,0.37589,1.9594,31.58,1.00001,2.8527,0.54803,1.5458,1.2819,565.46,8.2757,2768.7,6.0211,0.48171
2453012,1/7/2004,Wed,71.633,2.8681,1.3012,10.864,1,0.37647,1.9907,31.848,1.00037,2.862,0.54955,1.57,1.2882,568.99,8.2789,2758.5,6.0822,0.48188
2453013,1/8/2004,Thu,72.285,2.8872,1.2891,10.774,1,0.37659,1.9843,31.586,1.00007,2.8499,0.54526,1.5427,1.2788,564.59,8.277,2744.2,6.0292,0.45805
2453014,1/9/2004,Fri,71.422,2.8889,1.2857,10.707,1,0.37644,1.9606,31.389,1.00066,2.8403,0.54126,1.5491,1.2692,558.14,8.2792,2753.1,6.0009,0.4553
2453017,1/12/2004,Mon,70.771,2.862,1.2841,10.748,1,0.37623,1.9428,31.508,1,2.8024,0.54016,1.5354,1.2736,562.3,8.2755,2768.7,6.0303,0.4575
2453018,1/13/2004,Tue,71.529,2.8518,1.2859,10.804,1,0.37733,1.9636,31.673,1.00055,2.808,0.54244,1.5254,1.2729,566.24,8.2763,2755.2,6.0557,0.48147
2453019,1/14/2004,Wed,71.79,2.8718,1.2851,10.812,1,0.37659,1.9707,31.697,0.99994,2.8188,0.54318,1.5337,1.2869,571.19,8.2759,2738.1,6.0646,0.46015
2453020,1/15/2004,Thu,72.106,2.8678,1.2983,10.928,1,0.37764,1.9794,32.036,1.00028,2.8086,0.54907,1.5412,1.2979,574.55,8.2774,2721,6.1309,0.46243
2453021,1/16/2004,Fri,72.888,2.873,1.3051,11.1,1,0.3763,2.0009,32.542,1.00035,2.8233,0.55568,1.5482,1.2978,574.25,8.2768,2732.2,6.2155,0.46458
2453024,1/19/2004,Mon,71.645,2.879,1.3262,11.117,1,0.37761,1.99,32.591,1.00001,2.847,0.56067,1.5694,1.3021,570.35,8.2778,2741.3,6.2301,0.4666
2453025,1/20/2004,Tue,72.806,2.8885,1.3002,10.937,1,0.37569,1.9987,32.064,1.00023,2.8357,0.54968,1.5808,1.2862,566.36,8.2767,2736.6,6.1248,0.4743
2453026,1/21/2004,Wed,72.147,2.8933,1.2934,10.906,1,0.37706,1.9806,31.974,0.99968,2.8457,0.54653,1.5624,1.3009,565.85,8.2754,2738.7,6.1075,0.46314
2453027,1/22/2004,Thu,71.656,2.9118,1.2832,10.819,1,0.37744,1.9671,31.718,0.99994,2.8386,0.54205,1.5513,1.2967,569.23,8.2751,2741.4,6.0622,0.46536
2453028,1/23/2004,Fri,71.516,2.8987,1.2951,10.912,1,0.37657,1.9632,31.989,1.00026,2.8448,0.5491,1.5393,1.3119,574.39,8.277,2750.3,6.0962,0.46012
2453031,1/26/2004,Mon,72.51,2.9134,1.2925,10.963,1,0.37683,1.991,32.141,1.00049,2.8438,0.54944,1.556,1.3136,580.21,8.2773,2765.5,6.1154,0.46623
2453032,1/27/2004,Tue,71.532,2.9101,1.2817,10.882,1,0.37688,1.9901,31.901,1.00005,2.8614,0.54713,1.5553,1.3049,576.88,8.2746,2729.9,6.0863,0.46752
2453033,1/28/2004,Wed,71.524,2.9138,1.2848,10.907,1,0.37595,1.9899,31.974,0.99993,2.8796,0.54456,1.5507,1.3217,586.9,8.2761,2725.2,6.0824,0.46747
2453034,1/29/2004,Thu,71.541,2.9089,1.3169,11.105,1,0.37811,1.9906,32.557,1.00033,2.9474,0.55197,1.5555,1.3339,601.94,8.2748,2750.3,6.1955,0.47015
2453035,1/30/2004,Fri,71.527,2.9208,1.3114,11.048,1,0.37728,1.9892,32.389,0.99959,2.9192,0.5491,1.5544,1.3264,584.32,8.2745,2740.5,6.1636,0.46731
2453038,2/2/2004,Mon,71.597,2.9368,1.3221,11.074,1,0.37723,1.9906,32.466,1.00029,2.9468,0.5499,1.5554,1.3384,578.64,8.2771,2742.6,6.1706,0.46883
2453039,2/3/2004,Tue,71.559,2.9249,1.3071,10.953,1,0.37689,1.9899,32.11,0.99997,2.9289,0.54408,1.555,1.3374,581.23,8.276,2751.8,6.0985,0.46799
