Jul.Day,YYYY/MM/DD,Wdy,INR/USD,IDR/USD,IEP/USD,ILS/USD,ITL/USD,JMD/USD,JPY/USD,JOD/USD,KWD/USD,LBP/USD,LUF/USD,MYR/USD,MTL/USD,MXN/USD,MAD/USD,NZD/USD,NOK/USD,XCB/USD,XCT/USD,PKR/USD
2457700,11/7/2016,Mon,66.748,13121,0.71356,3.8139,1754.3,129.18,104.64,,0.30313,,36.549,4.2098,0.38896,18.645,9.8116,1.3656,8.2357,0.023348,0.022282,104.8
2457701,11/8/2016,Tue,66.386,13075,0.71371,3.8019,1754.7,129.11,105.02,,0.30389,,36.557,4.202,0.38904,18.437,9.8428,1.3597,8.2276,0.023004,0.022242,104.6
2457702,11/9/2016,Wed,66.508,13145,0.71923,3.8167,1768.3,129.17,104.83,,0.30234,,36.84,4.227,0.39205,19.782,9.8806,1.3697,8.297,0.022789,0.022124,104.67
2457703,11/10/2016,Thu,66.873,13083,0.72376,3.8401,1779.4,129.32,106.61,,0.30351,,37.072,4.2751,0.39452,20.504,9.9081,1.3889,8.3904,0.022899,0.022411,104.7
2457707,11/14/2016,Mon,67.774,13316,0.73451,3.8541,1805.8,129.35,108.31,,0.30457,,37.622,4.3296,0.40038,20.835,9.9941,1.4117,8.4994,0.023906,0.0231,104.8
2457708,11/15/2016,Tue,67.815,13335,0.73435,3.8425,1805.4,129.38,108.96,,0.30455,,37.614,4.3445,0.40029,20.347,9.9911,1.4114,8.4386,0.02265,0.021805,104.81
2457709,11/16/2016,Wed,68.101,13416,0.7361,3.8519,1809.7,129.37,109.16,,0.3038,,37.704,4.3502,0.40125,20.275,10.0119,1.413,8.4965,0.022188,0.021949,104.73
2457710,11/17/2016,Thu,67.926,13429,0.73913,3.8633,1817.2,129.37,109.62,,0.30218,,37.859,4.3929,0.4029,20.194,10.0366,1.4166,8.5101,0.022437,0.022041,104.83
2457711,11/18/2016,Fri,68.14,13385,0.74299,3.8814,1826.7,129.24,110.54,,0.30489,,38.057,4.4165,0.405,20.431,10.0888,1.423,8.5835,0.022518,0.021887,104.8
2457714,11/21/2016,Mon,68.243,13437,0.74321,3.8723,1827.2,129.2,111.14,,0.30533,,38.068,4.4201,0.40512,20.493,10.0652,1.4175,8.5641,0.021758,0.021062,104.81
2457715,11/22/2016,Tue,68.417,13444,0.74166,3.8654,1823.4,129.15,111.02,,0.30472,,37.989,4.4209,0.40428,20.519,10.0553,1.419,8.5359,0.021692,0.020803,104.79
2457716,11/23/2016,Wed,68.865,13470,0.74587,3.874,1833.8,129.15,112.63,,0.30477,,38.204,4.4426,0.40657,20.656,10.1126,1.4268,8.6015,0.021487,0.021404,104.82
2457717,11/24/2016,Thu,68.776,13623,0.74597,3.8711,1834,129.31,113.34,,0.30566,,38.209,4.4497,0.40663,20.717,10.0951,1.4275,8.5904,0.021035,,104.79
2457718,11/25/2016,Fri,68.599,13514,0.74339,3.87,1827.7,129.2,113.18,,0.30527,,38.077,4.4571,0.40522,20.654,10.0851,1.4197,8.5749,0.021589,0.021404,104.92
2457721,11/28/2016,Mon,68.582,13536,0.74477,3.8475,1831.1,129.23,112.33,,0.30473,,38.148,4.4625,0.40597,20.579,10.0987,1.416,8.5739,0.021441,0.021901,104.78
2457722,11/29/2016,Tue,68.651,13571,0.74122,3.8364,1822.3,129.31,112.8,,0.30514,,37.966,4.4664,0.40404,20.599,10.0561,1.405,8.5464,0.022381,0.02208,104.88
2457723,11/30/2016,Wed,68.57,13562,0.74453,3.8382,1830.5,129.22,114.36,,0.30485,,38.136,4.4664,0.40584,20.463,10.072,1.4125,8.5245,0.020855,0.020239,104.81
2457724,12/1/2016,Thu,68.329,13603,0.74057,3.833,1820.7,129.3,114.33,,0.30485,,37.933,4.463,0.40368,20.736,10.0536,1.4141,8.448,0.019128,0.019577,104.8
2457725,12/2/2016,Fri,68.055,13569,0.73837,3.8191,1815.3,129.23,113.76,,0.30524,,37.82,4.452,0.40248,20.617,10.0211,1.401,8.4164,0.019102,0.019342,104.79
2457728,12/5/2016,Mon,68.097,13406,0.73449,3.8182,1805.8,129.36,114.12,,0.30495,,37.621,4.4492,0.40037,20.574,9.994,1.4021,8.3788,0.018762,0.019335,104.75
2457729,12/6/2016,Tue,67.726,13415,0.73489,3.8109,1806.8,129.32,114,,0.30465,,37.642,4.4359,0.40059,20.379,10.0008,1.4061,8.3951,0.019117,0.019627,104.82
2457730,12/7/2016,Wed,67.509,13386,0.73205,3.7971,1799.8,129.29,113.46,,0.30552,,37.496,4.4321,0.39904,20.331,9.9714,1.3969,8.3662,0.019268,0.02006,104.76
2457731,12/8/2016,Thu,67.42,13221,0.74115,3.8145,1822.2,128.99,114.17,,0.30567,,37.962,4.4217,0.404,20.378,10.0464,1.3952,8.4371,0.01938,0.01967,104.76
2457732,12/9/2016,Fri,67.508,13297,0.74721,3.8368,1837,129.06,115.17,,0.30451,,38.273,4.4234,0.4073,20.337,10.0951,1.4009,8.5204,0.019161,0.019414,104.73
2457735,12/12/2016,Mon,67.419,13273,0.74253,3.8142,1825.5,128.95,115.36,,0.30539,,38.033,4.4242,0.40475,20.234,10.0922,1.3909,8.4502,0.018522,0.018961,104.7
2457736,12/13/2016,Tue,67.524,13253,0.7406,3.8018,1820.8,129.01,115.29,,0.30484,,37.934,4.4369,0.4037,20.259,10.0691,1.3882,8.4211,0.018769,0.018872,104.79
2457737,12/14/2016,Wed,67.47,13256,0.73913,3.8049,1817.2,129.04,115.11,,0.30128,,37.859,4.4455,0.4029,20.233,10.0329,1.3837,8.4664,0.018815,0.019604,104.82
2457738,12/15/2016,Thu,67.902,13397,0.75917,3.8597,1866.5,129.19,118.35,,0.3075,,38.886,4.4642,0.41382,20.62,10.1956,1.4257,8.6937,0.019335,0.019646,104.83
2457739,12/16/2016,Fri,67.809,13338,0.75334,3.8773,1852.1,129.24,117.72,,0.3053,,38.587,4.4773,0.41064,20.419,10.1507,1.433,8.6723,0.018467,0.019257,104.86
2457742,12/19/2016,Mon,67.833,13397,0.75391,3.8608,1853.5,129.31,116.6,,0.306,,38.616,4.4776,0.41096,20.416,10.1646,1.4385,8.6544,0.018681,0.019183,104.83
2457743,12/20/2016,Tue,68.012,13378,0.75793,3.8454,1863.4,128.76,117.87,,0.30691,,38.822,4.4802,0.41315,20.431,10.1811,1.4449,8.6983,0.018328,0.01915,104.84
2457744,12/21/2016,Wed,67.819,13536,0.75543,3.8278,1857.3,128.86,117.76,,0.30593,,38.694,4.4789,0.41178,20.513,10.16,1.4492,8.6682,0.018864,0.01944,104.78
2457745,12/22/2016,Thu,67.849,13468,0.75349,3.8164,1852.5,128.76,117.52,,0.30606,,38.595,4.4774,0.41073,20.71,10.1645,1.4474,8.7003,0.018505,0.019238,104.81
2457746,12/23/2016,Fri,67.845,13401,0.75381,3.8138,1853.3,128.78,117.19,,0.30599,,38.611,4.4744,0.4109,20.611,10.1767,1.456,8.7042,0.018543,0.019227,104.84
2457751,12/28/2016,Wed,68.223,13422,0.75809,3.8544,1863.8,128.86,117.67,,0.30559,,38.83,4.4813,0.41324,20.737,10.2078,1.4472,8.7515,0.018543,0.018515,104.84
2457752,12/29/2016,Thu,67.915,13488,0.75125,3.8438,1847,128.83,116.38,,0.30556,,38.48,4.484,0.4095,20.681,10.1566,1.4376,8.6628,0.018198,0.018587,104.8
2457753,12/30/2016,Fri,67.916,13427,0.74632,3.8429,1834.9,128.86,116.76,,0.30526,,38.227,4.4861,0.40682,20.625,10.1566,1.4376,8.6126,0.018195,0.018605,104.73
2457757,1/3/2017,Tue,68.387,13438,0.75617,3.8682,1859.1,128.84,117.67,,0.30665,,38.732,4.4928,0.41218,20.909,10.1726,1.4436,8.6529,0.018165,0.019098,104.82
2457758,1/4/2017,Wed,67.891,13427,0.75182,3.8564,1848.4,128.81,117.43,,0.30577,,38.509,4.497,0.40982,21.385,10.1396,1.4394,8.5983,0.018325,0.018776,104.83
2457759,1/5/2017,Thu,67.74,13349,0.74309,3.8441,1826.9,128.81,115.42,,0.30527,,38.062,4.4846,0.40506,21.399,10.0885,1.4244,8.4936,0.018185,0.018598,104.81
2457760,1/6/2017,Fri,68.124,13349,0.74586,3.8407,1833.7,128.81,116.85,,0.30519,,38.204,4.4724,0.40657,21.302,10.1194,1.4343,8.5264,0.017889,0.018525,104.89
2457763,1/9/2017,Mon,68.084,13356,0.7447,3.8425,1830.9,128.74,116.08,,0.30596,,38.144,4.4775,0.40594,21.336,10.1086,1.4233,8.5469,0.018386,0.019249,104.77
2457764,1/10/2017,Tue,68.258,13341,0.74498,3.8462,1831.6,128.86,115.76,,0.30512,,38.159,4.4742,0.40609,21.628,10.1056,1.4294,8.599,0.018797,0.019677,104.83
2457765,1/11/2017,Wed,68.277,13366,0.75009,3.8454,1844.1,128.84,116.27,,0.30685,,38.421,4.4718,0.40887,21.882,10.1317,1.4274,8.6258,0.018653,0.019161,104.77
2457766,1/12/2017,Thu,67.996,13263,0.73846,3.8246,1815.6,128.85,113.88,,0.30543,,37.825,4.4584,0.40254,21.699,10.0459,1.401,8.5039,0.018345,0.018864,104.79
2457767,1/13/2017,Fri,68.163,13268,0.74129,3.8306,1822.5,129.03,115.02,,0.30597,,37.969,4.4616,0.40407,21.547,10.0728,1.4075,8.5126,0.018393,0.019099,104.83
2457770,1/16/2017,Mon,68.096,13432,0.74297,3.8276,1826.6,129.05,114.06,,0.30538,,38.056,4.4666,0.40499,21.65,10.0943,1.4087,8.5363,0.018416,,104.72
2457771,1/17/2017,Tue,67.915,13327,0.73637,3.8131,1810.4,129.05,112.98,,0.30542,,37.718,4.4619,0.40139,21.58,10.0077,1.3923,8.4695,0.018288,0.019066,104.82
2457772,1/18/2017,Wed,68.133,13310,0.73726,3.8095,1812.6,129.06,113.4,,0.30346,,37.763,4.4442,0.40188,21.856,10.0434,1.3932,8.4576,0.018598,0.019562,104.83
2457773,1/19/2017,Thu,68.109,13329,0.74087,3.8181,1821.5,129.03,115.3,,0.30563,,37.948,4.4489,0.40385,21.898,10.0748,1.3947,8.4682,0.018804,0.019459,104.79
2457774,1/20/2017,Fri,68.056,13474,0.73747,3.8025,1813.1,129,115.09,,0.30584,,37.774,4.4449,0.402,21.686,10.0444,1.399,8.4371,0.018169,0.019109,104.78
2457777,1/23/2017,Mon,68.114,13423,0.73332,3.7936,1802.9,128.89,112.91,,0.30605,,37.561,4.4385,0.39973,21.434,9.9917,1.3861,8.3684,0.018248,0.01895,104.89
2457778,1/24/2017,Tue,68.11,13285,0.73274,3.788,1801.5,128.94,113.67,,0.30506,,37.532,4.4342,0.39942,21.385,10.0015,1.3772,8.3293,0.018282,0.019091,104.88
2457779,1/25/2017,Wed,68.028,13342,0.73312,3.7833,1802.4,128.82,113.6,,0.30522,,37.551,4.4382,0.39962,21.312,10.0038,1.376,8.3227,0.018403,0.019179,104.85
2457780,1/26/2017,Thu,68.179,13371,0.73816,3.7928,1814.8,128.85,114.75,,0.30533,,37.809,4.4285,0.40237,21.304,10.0568,1.3829,8.3625,0.017892,0.018783,104.83
2457781,1/27/2017,Fri,68.058,13376,0.73675,3.7732,1811.3,128.89,115.18,,0.30406,,37.737,4.4314,0.4016,21.027,10.0368,1.378,8.3384,0.018248,0.018804,104.78
2457784,1/30/2017,Mon,67.804,13360,0.73744,3.7776,1813,128.87,113.85,,0.30449,,37.772,4.4308,0.40198,20.756,10.0406,1.3739,8.3183,0.018258,0.019001,104.66
2457785,1/31/2017,Tue,67.478,13296,0.72971,3.7713,1794,128.88,112.72,,0.30503,,37.377,4.429,0.39777,20.838,9.9542,1.3645,8.2468,0.0181,0.018957,104.83
2457786,2/1/2017,Wed,67.469,13356,0.73219,3.7797,1800.1,128.83,113.32,,0.30571,,37.503,4.4294,0.39911,20.819,9.9992,1.3792,8.2528,0.017924,0.018553,104.8
2457787,2/2/2017,Thu,67.212,13285,0.72905,3.7551,1792.4,128.9,112.43,,0.30461,,37.343,4.4237,0.3974,20.629,9.9763,1.369,8.2191,0.017876,0.018674,104.82
2457788,2/3/2017,Fri,67.169,13406,0.72981,3.7475,1794.3,129.01,112.39,,0.30463,,37.382,4.4276,0.39782,20.36,9.9801,1.3647,8.2096,0.017883,0.018584,104.79
2457791,2/6/2017,Mon,67.198,13385,0.73396,3.7392,1804.5,128.98,112.3,,0.30572,,37.594,4.4299,0.40008,20.521,10.013,1.3694,8.2601,0.018175,0.018864,104.77
2457792,2/7/2017,Tue,67.35,13300,0.73671,3.747,1811.2,128.46,112.16,,0.30444,,37.735,4.4363,0.40158,20.644,10.0358,1.367,8.3178,0.018591,0.019161,104.83
2457793,2/8/2017,Wed,67.059,13290,0.73557,3.7474,1808.4,128.61,111.78,,0.30526,,37.677,4.4389,0.40096,20.51,10.0359,1.366,8.3062,0.018376,0.019095,104.84
2457794,2/9/2017,Thu,66.739,13274,0.73898,3.746,1816.8,128.58,113.28,,0.30496,,37.851,4.4395,0.40282,20.421,10.0543,1.3925,8.3382,0.018525,0.018872,104.79
2457795,2/10/2017,Fri,66.84,13341,0.73959,3.7504,1818.3,128.81,113.19,,0.30489,,37.883,4.4439,0.40315,20.311,10.0647,1.3879,8.3647,0.018116,0.018574,104.76
2457798,2/13/2017,Mon,66.996,13338,0.74284,3.7485,1826.3,128.78,113.76,,0.30545,,38.049,4.449,0.40492,20.328,10.0934,1.3935,8.3842,0.018467,0.018882,104.82
2457799,2/14/2017,Tue,66.869,13360,0.74463,3.7494,1830.7,128.74,114.35,,0.30577,,38.141,4.4489,0.40589,20.347,10.1026,1.3979,8.4091,0.018195,0.018793,104.83
2457800,2/15/2017,Wed,66.892,13351,0.74326,3.7436,1827.3,128.78,114.17,,0.3055,,38.07,4.4488,0.40515,20.292,10.0957,1.3887,8.3444,0.018325,0.018829,104.84
2457801,2/16/2017,Thu,67.136,13325,0.73879,3.7181,1816.4,128.65,113.35,,0.30497,,37.842,4.4536,0.40272,20.34,10.0601,1.3838,8.3013,0.018464,0.018723,104.8
2457802,2/17/2017,Fri,67.089,13384,0.74197,3.7009,1824.2,128.71,112.87,,0.30607,,38.004,4.4537,0.40445,20.462,10.0737,1.3925,8.3435,0.018355,0.018723,104.76
2457806,2/21/2017,Tue,67.018,13417,0.74646,3.6977,1835.2,128.66,113.45,,0.30562,,38.235,4.4573,0.4069,20.427,10.1224,1.3957,8.3592,0.017749,0.018512,104.86
2457807,2/22/2017,Wed,66.973,13320,0.74615,3.7073,1834.4,128.78,113.49,,0.30613,,38.218,4.4521,0.40672,19.92,10.1127,1.3965,8.3674,0.018215,0.018653,104.83
2457808,2/23/2017,Thu,66.679,13377,0.74403,3.6979,1829.2,128.77,112.72,,0.30557,,38.11,4.4482,0.40557,19.737,10.0994,1.3821,8.3338,0.017915,0.018355,104.79
2457809,2/24/2017,Fri,66.687,13371,0.74434,3.6871,1830,128.72,112.29,,0.30536,,38.126,4.4405,0.40574,19.873,10.1033,1.3889,8.3412,0.018285,0.018522,104.83
2457812,2/27/2017,Mon,66.706,13368,0.74123,3.6667,1822.3,128.69,111.97,,0.30347,,37.966,4.438,0.40404,19.832,10.0699,1.3844,8.3393,0.018298,0.018505,104.81
2457813,2/28/2017,Tue,66.673,13382,0.74176,3.6406,1823.7,128.87,112.08,,0.30416,,37.994,4.4397,0.40433,20.003,10.0745,1.3833,8.3689,0.018741,0.018519,104.81
2457814,3/1/2017,Wed,66.83,13346,0.74555,3.6514,1833,128.95,113.68,,0.30586,,38.188,4.4472,0.4064,19.884,10.1106,1.4025,8.399,0.017947,0.01858,104.84
2457815,3/2/2017,Thu,66.786,13384,0.74901,3.6881,1841.5,128.94,114.49,,0.30544,,38.365,4.4495,0.40828,19.926,10.1394,1.4145,8.4709,0.018464,0.019001,104.89
2457816,3/3/2017,Fri,66.794,13419,0.74635,3.7028,1834.9,128.78,114.59,,0.30658,,38.229,4.4552,0.40683,19.581,10.1123,1.4265,8.4769,0.018477,0.018751,104.84
2457819,3/6/2017,Mon,66.65,13410,0.74406,3.676,1829.3,128.69,113.93,,0.30555,,38.112,4.4478,0.40559,19.537,10.0979,1.429,8.4873,0.018272,0.018801,104.77
2457820,3/7/2017,Tue,66.632,13413,0.74428,3.6768,1829.9,128.6,113.96,,0.30568,,38.123,4.4473,0.40571,19.513,10.1002,1.4321,8.4518,0.018312,0.018982,104.79
2457821,3/8/2017,Wed,66.771,13348,0.74674,3.6914,1835.9,128.64,114.54,,0.30535,,38.249,4.4551,0.40705,19.609,10.1209,1.4457,8.5107,0.018762,0.020068,104.75
2457822,3/9/2017,Thu,66.658,13371,0.74399,3.6869,1829.1,128.62,114.74,,0.30562,,38.108,4.46,0.40555,19.793,10.101,1.448,8.5692,0.019743,0.020513,104.77
2457823,3/10/2017,Fri,66.612,13336,0.73834,3.675,1815.2,128.64,115.02,,0.30575,,37.818,4.4511,0.40247,19.66,10.0515,1.4455,8.6064,0.019751,0.020812,104.82
2457826,3/13/2017,Mon,66.173,13320,0.73813,3.6557,1814.7,128.74,114.59,,0.30564,,37.808,4.4458,0.40235,19.562,10.047,1.4438,8.547,0.01996,0.020855,104.86
2457827,3/14/2017,Tue,65.769,13330,0.73981,3.6684,1818.9,128.71,114.58,,0.30521,,37.894,4.4491,0.40327,19.62,10.0696,1.4425,8.5971,0.020161,0.021169,104.85
2457828,3/15/2017,Wed,65.615,13318,0.74075,3.6482,1821.2,128.96,114.67,,0.30877,,37.942,4.4481,0.40378,19.452,10.0757,1.4375,8.6004,0.019751,0.020687,104.84
2457829,3/16/2017,Thu,65.435,13316,0.73352,3.6293,1803.4,128.66,113.04,,0.30511,,37.572,4.4401,0.39984,19.173,10.012,1.4326,8.5195,0.019779,0.020704,104.85
2457830,3/17/2017,Fri,65.406,13369,0.73321,3.6309,1802.6,128.67,112.63,,0.30523,,37.556,4.4356,0.39967,19.131,10.0067,1.4266,8.4667,0.019771,0.020687,104.77
2457833,3/20/2017,Mon,65.315,13357,0.7324,3.6286,1800.7,128.8,112.62,,0.30499,,37.514,4.4258,0.39923,19.027,9.9978,1.4185,8.4645,0.019736,0.020925,104.76
2457834,3/21/2017,Tue,65.358,13320,0.7286,3.6374,1791.3,128.82,111.93,,0.30365,,37.32,4.4252,0.39716,19.094,9.9775,1.4163,8.4625,0.019944,0.021268,104.88
2457835,3/22/2017,Wed,65.491,13347,0.72921,3.6477,1792.8,128.96,111.04,,0.30489,,37.351,4.4269,0.39749,19.067,9.9679,1.4172,8.4689,0.020178,0.021146,104.68
2457836,3/23/2017,Thu,65.454,13333,0.73012,3.6509,1795,128.95,111.11,,0.30407,,37.398,4.4296,0.39799,18.996,9.9873,1.4201,8.4815,0.019932,0.021277,104.74
2457837,3/24/2017,Fri,65.394,13373,0.72891,3.6399,1792.1,128.96,111.07,,0.30436,,37.336,4.4252,0.39733,18.854,9.9724,1.4228,8.4962,0.020012,0.021142,104.8
2457840,3/27/2017,Mon,65.051,13368,0.72378,3.611,1779.5,128.91,110.48,,0.30415,,37.073,4.4104,0.39453,18.823,9.9316,1.4178,8.4715,0.019952,0.021268,104.76
2457841,3/28/2017,Tue,65.058,13363,0.72581,3.6087,1784.4,128.86,110.53,,0.3039,,37.177,4.4161,0.39564,18.864,9.9501,1.4216,8.4952,0.019716,0.020678,104.81
2457842,3/29/2017,Wed,64.881,13372,0.73221,3.6239,1800.2,128.95,111.06,,0.30565,,37.504,4.419,0.39912,18.831,10.0015,1.4238,8.5226,0.01947,0.020214,104.88
2457843,3/30/2017,Thu,64.871,13279,0.73421,3.6232,1805.1,128.92,111.4,,0.30336,,37.607,4.4204,0.40022,18.666,10.0143,1.424,8.5505,0.019139,0.019881,104.72
2457844,3/31/2017,Fri,64.859,13322,0.73622,3.631,1810,128.84,111.39,,0.30507,,37.71,4.4259,0.40131,18.832,10.0392,1.4283,8.5782,0.019157,0.019786,104.82
2457847,4/3/2017,Mon,65.027,13389,0.7392,3.6373,1817.4,128.86,111.02,,0.30518,,37.863,4.4276,0.40294,18.736,10.0594,1.4294,8.5937,0.019216,0.0199,104.77
2457848,4/4/2017,Tue,65.121,13282,0.73856,3.6523,1815.8,128.87,110.78,,0.3052,,37.83,4.4318,0.40259,18.82,10.0562,1.4335,8.5939,0.018839,0.019612,104.8
2457849,4/5/2017,Wed,64.881,13278,0.73876,3.6552,1816.3,128.95,111.2,,0.30443,,37.84,4.4305,0.4027,18.728,10.0532,1.438,8.5968,0.018723,0.019554,104.69
2457850,4/6/2017,Thu,64.591,13276,0.73953,3.6477,1818.2,128.93,111,,0.30479,,37.879,4.4371,0.40311,18.754,10.0593,1.4343,8.6176,0.01865,0.019346,104.76
2457851,4/7/2017,Fri,64.254,13264,0.74193,3.6454,1824.1,128.94,110.81,,0.30469,,38.002,4.4346,0.40442,18.654,10.0805,1.4373,8.6265,0.018437,0.019139,104.66
2457854,4/10/2017,Mon,64.572,13347,0.74266,3.6577,1825.9,129.08,110.95,,0.30556,,38.04,4.4357,0.40482,18.693,10.0884,1.4358,8.6165,0.018251,0.018847,104.85
2457855,4/11/2017,Tue,64.545,13335,0.74199,3.6554,1824.2,129.09,109.75,,0.30543,,38.006,4.4332,0.40446,18.753,10.087,1.438,8.5977,0.018271,0.018734,104.67
2457856,4/12/2017,Wed,64.698,13302,0.74225,3.6564,1824.9,129.02,109.57,,0.30603,,38.019,4.4281,0.4046,18.77,10.0849,1.4441,8.5819,0.018265,0.018825,104.82
2457857,4/13/2017,Thu,64.456,13265,0.74087,3.6623,1821.5,128.16,109.27,,0.30334,,37.948,4.4128,0.40385,18.534,10.0798,1.426,8.5525,0.018165,0.0188,104.78
2457861,4/17/2017,Mon,64.545,13277,0.73882,3.6566,1816.4,129.03,108.47,,0.30396,,37.843,4.4051,0.40273,18.546,10.0583,1.4229,8.5383,0.018251,0.019004,104.87
2457862,4/18/2017,Tue,64.58,13249,0.73561,3.6711,1808.5,129.04,108.44,,0.30488,,37.679,4.4104,0.40098,18.479,10.0307,1.4219,8.5229,0.019011,0.019062,104.87
2457863,4/19/2017,Wed,64.63,13336,0.73557,3.673,1808.4,128.89,109.06,,0.30434,,37.677,4.4002,0.40096,18.872,10.029,1.4282,8.579,0.019073,0.019806,104.9
2457864,4/20/2017,Thu,64.621,13347,0.73216,3.668,1800.1,129,109.33,,0.30493,,37.502,4.398,0.3991,18.851,10,1.4249,8.5915,0.019739,0.019896,104.74
2457865,4/21/2017,Fri,64.67,13369,0.73651,3.6733,1810.8,129.09,109.07,,0.30484,,37.725,4.3984,0.40147,18.84,10.0319,1.4247,8.678,0.020028,0.020145,104.84
2457868,4/24/2017,Mon,64.485,13382,0.72601,3.653,1784.9,129.09,109.71,,0.30474,,37.187,4.3983,0.39575,18.689,9.9455,1.4247,8.5653,0.020223,0.02045,104.78
2457869,4/25/2017,Tue,64.313,13218,0.71984,3.6423,1769.8,129.05,110.87,,0.30557,,36.871,4.3722,0.39238,18.936,9.9018,1.4394,8.5521,0.020255,0.020317,104.73
2457870,4/26/2017,Wed,64.083,13325,0.72436,3.643,1780.9,128.96,111.5,,0.30375,,37.102,4.3481,0.39485,19.138,9.9429,1.4535,8.5917,0.020004,0.020317,104.63
2457871,4/27/2017,Thu,64.164,13269,0.72497,3.6339,1782.4,129.3,111.11,,0.30504,,37.134,4.347,0.39518,19.125,9.9469,1.4591,8.5956,0.020218,0.020425,104.81
2457872,4/28/2017,Fri,64.276,13267,0.72292,3.6237,1777.3,129.28,111.46,,0.3049,,37.029,4.3408,0.39406,18.937,9.9237,1.4578,8.5728,0.020218,0.02028,104.79
2457875,5/1/2017,Mon,64.282,13392,0.72193,3.6143,1774.9,128.87,111.69,,0.30391,,36.978,4.3406,0.39352,18.777,9.9081,1.4476,8.5804,0.019837,0.020479,104.72
2457876,5/2/2017,Tue,64.172,13320,0.72175,3.6084,1774.5,129.01,112.09,,0.30442,,36.969,4.3281,0.39343,18.779,9.8956,1.4442,8.6019,0.02028,0.020986,104.79
2457877,5/3/2017,Wed,64.174,13315,0.72182,3.617,1774.6,129.22,112.41,,0.30432,,36.973,4.3194,0.39347,18.809,9.9216,1.4483,8.6197,0.020483,0.020925,104.71
2457878,5/4/2017,Thu,64.22,13343,0.71883,3.6079,1767.3,129.57,112.65,,0.30417,,36.82,4.3271,0.39184,19.014,9.8724,1.4588,8.6761,0.021039,0.021954,104.8
2457879,5/5/2017,Fri,64.315,13313,0.71693,3.5913,1762.6,129.57,112.58,,0.30554,,36.722,4.3379,0.3908,19.01,9.8672,1.4472,8.6131,0.021075,0.021631,104.8
2457882,5/8/2017,Mon,64.343,13306,0.72029,3.6005,1770.9,129.4,112.89,,0.30459,,36.894,4.337,0.39263,19.117,9.9017,1.4463,8.6412,0.021455,0.021524,104.84
2457883,5/9/2017,Tue,64.663,13328,0.72372,3.6081,1779.3,129.63,114.11,,0.30468,,37.07,4.3471,0.3945,19.181,9.9169,1.4506,8.6831,0.021249,0.021815,104.93
2457884,5/10/2017,Wed,64.552,13404,0.7246,3.605,1781.5,129.63,114.03,,0.30471,,37.115,4.3472,0.39498,19.007,9.9288,1.4405,8.6313,0.020794,0.021151,104.75
2457885,5/11/2017,Thu,64.413,13308,0.72489,3.6079,1782.2,129.82,113.85,,0.3052,,37.13,4.3487,0.39514,18.898,9.9336,1.4602,8.5991,0.020334,0.020916,104.69
2457886,5/12/2017,Fri,64.234,13315,0.72134,3.6016,1773.5,129.82,113.43,,0.30474,,36.948,4.3454,0.3932,18.774,9.9037,1.4588,8.5766,0.020375,0.020907,104.8
2457889,5/15/2017,Mon,64.042,13244,0.7175,3.6047,1764,129.68,113.58,,0.30466,,36.751,4.3277,0.39111,18.671,9.872,1.4515,8.531,0.019497,0.020467,104.8
2457890,5/16/2017,Tue,64.042,13329,0.71086,3.5982,1747.7,129.62,113.21,,0.30415,,36.411,4.3217,0.38749,18.63,9.8067,1.4524,8.471,0.019527,0.020559,104.81
2457891,5/17/2017,Wed,64.126,13347,0.7072,3.6093,1738.7,129.78,111.41,,0.30397,,36.224,4.3233,0.38549,18.68,9.7735,1.4451,8.4089,0.01932,0.020391,104.82
2457892,5/18/2017,Thu,64.876,13344,0.70859,3.5927,1742.1,129.73,111.11,,0.30413,,36.295,4.3278,0.38625,18.92,9.8001,1.4468,8.4593,0.019339,0.020259,104.82
2457893,5/19/2017,Fri,64.557,13278,0.70352,3.5816,1729.6,129.73,111.38,,0.3053,,36.035,4.3216,0.38349,18.689,9.7544,1.4458,8.3812,0.018947,0.019873,104.81
2457897,5/23/2017,Tue,64.856,13356,0.70266,3.5944,1727.5,129.89,111.4,,0.30324,,35.991,4.2934,0.38302,18.62,9.7619,1.4237,8.3633,0.0188,0.019562,104.84
2457898,5/24/2017,Wed,64.743,13327,0.70375,3.5828,1730.2,130.04,111.89,,0.30478,,36.047,4.2935,0.38361,18.542,9.7414,1.4228,8.3759,0.018765,0.019612,104.83
2457899,5/25/2017,Thu,64.554,13320,0.7025,3.5692,1727.1,130.13,111.83,,0.30283,,35.983,4.2789,0.38293,18.451,9.7523,1.4213,8.3611,0.019139,0.020589,104.83
2457900,5/26/2017,Fri,64.506,13323,0.70467,3.5789,1732.5,130.13,111.21,,0.3036,,36.094,4.269,0.38411,18.478,9.7695,1.4164,8.389,0.01967,0.020169,104.84
2457903,5/29/2017,Mon,64.551,13313,0.7047,3.563,1732.6,129.35,111.31,,0.3037,,36.096,4.2726,0.38413,18.505,9.7925,1.4146,8.409,0.019139,,104.82
2457904,5/30/2017,Tue,64.662,13336,0.70441,3.5427,1731.8,129.74,110.86,,0.3038,,36.081,4.2827,0.38397,18.645,9.7687,1.4107,8.4392,0.019743,0.020149,104.86
2457905,5/31/2017,Wed,64.501,13366,0.70114,3.5402,1723.8,129.72,110.75,,0.3035,,35.913,4.2816,0.38219,18.685,9.7379,1.4087,8.4322,0.020243,0.020708,104.83
