,YYYY/MM/DD,SEK/USD,CHF/USD,TWD/USD,THB/USD,TTD/USD,TND/USD,TRY/USD,PEN/USD,PHP/USD,XPT/USD_x,PTE/USD,RON/USD,RUB/USD,RSD/USD,XAG/USD_x,SGD/USD,SIT/USD,ZAR/USD,XDR/USD,LKR/USD,SDD/USD,INR/USD,IEP/USD,ITL/USD,JMD/USD,JPY/USD,JOD/USD,KWD/USD,LUF/USD,MTL/USD,MXN/USD,MAD/USD,NZD/USD,XCT/USD,PKR/USD,CZK/USD,XCD/USD,EUR/USD,FRF/USD,DEM/USD,GHS/USD,GRD/USD,HNL/USD,HKD/USD,HUF/USD,ISK/USD,DZD/USD,ARS/USD,BMD/USD,BRL/USD,GBP/USD,BGN/USD,CAD/USD,CLP/USD,CNY/USD,CYP/USD,XAU/USD_y,XAG/USD_y
520,1/29/2001,9.6397,1.6564,32.522,42.603,6.2407,1.3883,0.68137,3.5382,49.699,0.0016823,218.39,2.5943099999999997,28.13,58.637,0.20835,1.7467,216.22,7.8870000000000005,0.7742899999999999,89.12700000000001,256.4062,46.424,0.85793,2109.3,44.919,116.62,0.71072,0.30628,43.943999999999996,0.44172,9.6707,10.7054,2.302,0.0344,58.79,37.838,2.6702,1.08935,7.1456,2.1306,0.688487,371.19,15.161,7.7998,288.2,86.40799999999999,71.33,0.9998,0.99998,1.9759,0.68634,2.0886,1.5009,564.88,8.2785,0.6239899999999999,0.0038082,0.20835
521,1/30/2001,9.5568,1.6451,32.198,42.656000000000006,6.2411,1.3812,0.67453,3.5342,49.325,0.0016839000000000003,216.33,2.5929,28.121,58.637,0.20711,1.7461,216.22,7.7885,0.77094,89.40899999999999,256.0547,46.407,0.84983,2089.4,44.858000000000004,115.71,0.7082,0.30543000000000003,43.528999999999996,0.43828999999999996,9.6615,10.6579,2.2736,0.034341,58.903,37.448,2.6702,1.07907,7.0782,2.1105,0.700234,367.69,15.159,7.7994,285.24,85.92299999999999,73.028,0.99987,0.99861,1.9691,0.68406,2.0857,1.4985,561.87,8.279,0.62064,0.0037591,0.20711
522,1/31/2001,9.5178,1.6422,32.306999999999995,42.493,6.2396,1.3791,0.67247,3.5327,49.326,0.0016859000000000002,215.37,2.64709,28.237,58.637,0.2091,1.7434,216.22,7.768,0.77051,89.499,256.5644,46.396,0.84605,2080.1,44.946999999999996,116.37,0.7115199999999999,0.30632,43.336000000000006,0.43732,9.6774,10.6307,2.2577,0.034941,59.055,37.304,2.6702,1.07427,7.0467,2.1011,0.691243,366.06,15.181,7.7992,284.48,85.861,72.613,0.99987,1.0006,1.9711,0.68412,2.1224,1.5,561.38,8.2781,0.61887,0.0037768999999999997,0.2091
523,2/1/2001,9.4975,1.6325,32.343,42.265,6.2391,1.3677,0.67386,3.529,49.126000000000005,0.0016861,213.57,2.60549,28.233,58.637,0.21006,1.7368,216.22,7.7336,0.76667,89.89200000000001,258.9107,46.368,0.8389700000000001,2062.7,45.007,115.35,0.71057,0.30575,42.973,0.43525,9.7388,10.5871,2.2312,0.033467000000000004,59.04,37.105,2.6702,1.0652700000000002,6.9877,2.0835,0.688893,362.99,15.18,7.7989,282.23,85.03399999999999,70.267,0.99987,1.00081,1.9821,0.67682,2.1228,1.4949,562.63,8.2774,0.6085,0.0037445,0.21006
524,2/2/2001,9.5194,1.6429,32.251999999999995,42.36,6.2389,1.3765,0.66203,3.5293,49.18,0.0017050000000000001,214.25,2.6055099999999998,28.233,58.637,0.21006999999999998,1.7388,216.22,7.7751,0.7680899999999999,88.014,258.9127,46.398999999999994,0.8416600000000001,2069.3,45.007,115.6,0.7101,0.30511,43.111000000000004,0.43623999999999996,9.7685,10.6004,2.2453,0.031979,59.246,37.281,2.6702,1.06869,7.0101,2.0902,0.688295,364.16,15.18,7.7991,283.38,85.057,70.398,0.9995299999999999,1.00082,1.9931,0.68024,2.1228,1.4936,563.84,8.2794,0.6190100000000001,0.0037485,0.21006999999999998
525,2/5/2001,9.5047,1.6356,32.281,42.443000000000005,6.2406,1.3696,0.6743,3.5319,49.218,0.0016849,213.33,2.60449,28.188000000000002,58.637,0.2131,1.7404,216.22,7.7757,0.76617,87.988,256.2125,46.395,0.8380299999999999,2060.3,44.935,114.94,0.70887,0.30501,42.925,0.43501000000000006,9.7765,10.5883,2.2585,0.032733,58.958,36.965,2.6702,1.06407,6.9799,2.0811,0.687032,362.58,15.18,7.7993,281.83,84.48100000000001,71.954,0.99987,0.99923,1.996,0.67793,2.1195,1.5046,564.58,8.2761,0.6209600000000001,0.0037665999999999997,0.2131
526,2/6/2001,9.5618,1.6534,32.22,42.476000000000006,6.2387,1.3775,0.67715,3.5289,48.958,0.0016649000000000002,215.47,2.60613,28.199,58.637,0.2149,1.7434,216.22,7.7847,0.76936,86.861,256.1334,46.368,0.84645,2081.0,44.92100000000001,114.84,0.70836,0.30509000000000003,43.356,0.43808,9.6909,10.6265,2.2563,0.033036,58.81100000000001,37.258,2.6702,1.07477,7.05,2.1021,0.688539,366.23,15.19,7.7998,284.27,85.385,70.643,0.99987,0.99892,1.9959,0.6854100000000001,2.1188,1.5079,562.23,8.2761,0.61633,0.0038012000000000002,0.2149
527,2/7/2001,9.5363,1.6471,32.222,42.668,6.2406,1.3755,0.6811,3.5321,48.76,0.0016612999999999999,214.84,2.6652299999999998,28.252,58.637,0.21698,1.7482,216.22,7.8913,0.76955,87.009,256.4313,46.42100000000001,0.8439700000000001,2075.0,45.20399999999999,116.12,0.71128,0.30612,43.229,0.43956999999999996,9.6956,10.616,2.2501,0.03198,58.9,37.143,2.6702,1.0716299999999999,7.0294,2.0959,0.689315,365.16,15.19,7.7999,283.91,85.288,70.71600000000001,0.99987,1.0000799999999999,2.0045,0.68292,2.0956,1.5096,562.44,8.2763,0.62035,0.0037989000000000005,0.21698
528,2/8/2001,9.6686,1.6704,32.222,42.50899999999999,6.2395,1.3901,0.6831699999999999,3.5317,48.343,0.0016945999999999999,218.31,2.66799,28.285999999999998,58.637,0.21906,1.7475,216.22,7.9831,0.77458,87.001,256.1891,46.398999999999994,0.85759,2108.4,45.161,116.25,0.71109,0.30664,43.927,0.44276000000000004,9.6562,10.7329,2.2998,0.031675999999999996,59.008,37.617,2.6702,1.08892,7.1428,2.1297,0.690045,371.05,15.19,7.7999,288.45,86.305,71.548,0.99987,0.9991399999999999,1.9921,0.69219,2.0936,1.5112,560.74,8.276,0.62926,0.0038117,0.21906
529,2/9/2001,9.6377,1.6558,32.222,42.595,6.2404,1.3807,0.68001,3.529,48.02,0.0017073000000000001,216.36,2.66814,28.374000000000002,58.637,0.21971,1.7465,216.22,7.8639,0.77345,86.436,256.0867,46.466,0.8499399999999999,2089.6,45.143,117.56,0.70996,0.30615,43.535,0.44026000000000004,9.7625,10.6896,2.2832,0.032331,58.895,37.364000000000004,2.6702,1.07921,7.0791,2.1107,0.6918810000000001,367.74,15.189,7.7995,288.44,85.553,72.818,0.99954,0.99874,1.9851,0.6903600000000001,2.0928,1.5083,559.25,8.2783,0.62671,0.0038512,0.21971
530,2/12/2001,9.6586,1.6556,32.25,42.581,6.2394,1.3807,0.67432,3.5308,48.247,0.0017082,215.81,2.67251,28.668000000000003,58.637,0.2197,1.7459,216.22,7.8274,0.7727,86.079,256.3059,46.504,0.84777,2084.3,45.181999999999995,117.59,0.7088800000000001,0.30591999999999997,43.424,0.43821000000000004,9.7391,10.6767,2.2888,0.032764999999999996,59.208999999999996,37.21,2.6702,1.07645,7.061,2.1053,0.687466,366.8,15.19,7.7998,285.21,85.49799999999999,72.824,0.99987,0.99959,1.9821,0.6889,2.0946,1.5193,557.13,8.2796,0.6288699999999999,0.003829,0.2197
531,2/13/2001,9.7764,1.6687,32.297,42.48,6.2395,1.3887,0.68314,3.5344,47.701,0.0016870000000000001,217.76,2.62153,28.451,58.637,0.21986999999999998,1.7451,216.22,7.8941,0.77457,86.975,256.5092,46.548,0.85544,2103.1,44.986999999999995,117.29,0.70981,0.30641999999999997,43.817,0.44178,9.7015,10.7278,2.3003,0.0332,59.007,37.461,2.6702,1.08618,7.1249,2.1244,0.704259,370.12,15.190999999999999,7.7999,288.21,85.944,72.618,0.99987,1.0003799999999998,1.9809999999999999,0.68914,2.0962,1.5212,557.01,8.2764,0.62324,0.0038475000000000002,0.21986999999999998
532,2/14/2001,9.8349,1.6678,32.27,42.372,6.2389,1.3903,0.68271,3.5302,47.505,0.0016887999999999998,217.93,2.6754599999999997,28.444000000000003,58.637,0.22199000000000002,1.7453,216.22,7.8832,0.77372,86.523,256.3586,46.591,0.85609,2104.7,44.961000000000006,116.62,0.70865,0.30582,43.85,0.44146,9.7159,10.7271,2.3321,0.033841,58.443999999999996,37.518,2.6702,1.08701,7.1303,2.126,0.687116,370.4,15.19,7.7998,288.17,86.035,73.065,0.99987,0.9998,1.9885,0.68582,2.1227,1.5254,559.37,8.2767,0.62837,0.0038489000000000006,0.22199000000000002
533,2/15/2001,9.8746,1.6921,32.262,42.41,6.2402,1.4039,0.68398,3.5288,47.992,0.0016803,221.3,2.63007,28.419,58.637,0.22252,1.743,216.22,7.8742,0.777,85.868,256.2227,46.559,0.86934,2137.3,44.402,115.73,0.70898,0.30596,44.528999999999996,0.44536000000000003,9.6806,10.811,2.3502,0.03453,58.261,38.001999999999995,2.6702,1.10384,7.2407,2.1589,0.688107,376.13,15.189,7.7999,292.67,86.697,73.02600000000001,0.99921,0.9992700000000001,1.9834,0.68997,2.1444,1.5276,562.65,8.2752,0.63703,0.0038996,0.22252
534,2/16/2001,9.8073,1.6761,32.272,42.477,6.2395,1.3917,0.68477,3.5248,47.549,0.0016834,218.79,2.6833,28.385,58.637,0.22286999999999998,1.7385,216.22,7.8448,0.7740199999999999,86.48299999999999,256.0093,46.513000000000005,0.85949,2113.1,42.805,115.46,0.70948,0.30594,44.023999999999994,0.44285,9.7081,10.7544,2.3218,0.034223,58.345,37.68,2.6702,1.09132,7.1586,2.1344,0.704954,371.87,15.19,7.7995,289.17,86.38600000000001,71.318,0.9994799999999999,0.99844,1.9935,0.68939,2.1289,1.5368,563.76,8.2757,0.63231,0.0038594000000000002,0.22286999999999998
535,2/19/2001,9.789,1.6716,32.287,42.628,6.2207,1.3856,0.68437,3.5251,47.61,0.0016698000000000001,217.97,2.6880900000000003,28.456,58.637,0.22227,1.7384,216.22,7.7453,0.7741100000000001,86.141,256.4661,46.528,0.85625,2105.1,43.347,116.09,0.70915,0.30662,43.858000000000004,0.44404,9.7086,10.6957,2.3208,0.034964999999999996,59.903,37.638000000000005,2.6702,1.08721,7.1316,2.1264,0.694978,370.47,15.19,7.7998,288.16,86.19,73.762,0.99987,1.00022,2.0009,0.69253,2.1327,1.5359,563.22,8.2753,0.63498,0.0038558999999999998,0.22227
536,2/20/2001,9.8793,1.6872,32.248000000000005,42.756,6.2392,1.3991,0.68161,3.5262,47.861000000000004,0.0016565999999999998,220.37,2.69211,28.465999999999998,58.637,0.22580999999999998,1.7394,216.22,7.7620000000000005,0.7762,84.898,256.5539,46.586000000000006,0.86569,2128.3,45.225,115.56,0.71058,0.30662,44.341,0.44404,9.6805,10.7712,2.3346,0.034964999999999996,59.108999999999995,38.001,2.6702,1.09919,7.2102,2.1498,0.696471,374.55,15.19,7.7999,291.73,86.715,71.76,0.99987,1.0005600000000001,2.0086,0.69277,2.146,1.5392,561.75,8.2753,0.63035,0.0039049999999999996,0.22580999999999998
537,2/21/2001,9.9456,1.6901,32.248000000000005,42.922,6.2387,1.4,0.68971,3.5284,47.75,0.0016573,221.01,2.69504,28.468000000000004,58.637,0.2279,1.7445,216.22,7.7961,0.7780199999999999,85.036,256.6615,46.606,0.86819,2134.5,45.013999999999996,116.5,0.71114,0.30676,44.47,0.44528999999999996,9.7008,10.8059,2.3261,0.034916,59.907,38.278,2.6702,1.10238,7.2311,2.1561,0.698454,375.63,15.209000000000001,7.8,292.67,87.01,71.82,0.99987,1.00098,2.0184,0.69485,2.1278,1.5366,566.8,8.2791,0.62792,0.0038946,0.2279
538,2/22/2001,9.9805,1.6896,32.330999999999996,43.045,6.2394,1.4,0.8780100000000001,3.5308,48.228,0.0016755,221.03,2.69868,28.447,58.637,0.2261,1.744,216.22,7.8349,0.77774,86.50200000000001,256.4738,46.56399999999999,0.8683,2134.8,45.211000000000006,116.52,0.70991,0.30685999999999997,44.475,0.44593999999999995,9.7342,10.8006,2.325,0.035063,60.008,38.389,2.6702,1.10251,7.232,2.1563,0.69909,375.68,15.21,7.8001,292.89,86.991,73.888,0.99987,1.00025,2.0425,0.6922,2.1538,1.538,569.42,8.2777,0.63966,0.0038675,0.2261
539,2/23/2001,9.9508,1.6883,32.353,43.04,6.2394,1.3985,1.00284,3.5302,48.361000000000004,0.0016759000000000001,220.38,2.64737,28.535,58.637,0.22807,1.7451,216.22,7.8639,0.77652,86.51700000000001,256.5428,46.602,0.86572,2128.4,44.993,116.12,0.71,0.3067,44.343,0.4424,9.7119,10.7737,2.3199,0.034686,60.102,37.931,2.6702,1.09924,7.2106,2.1499,0.695656,374.57,15.21,7.8,291.43,86.859,72.207,0.99961,1.00052,2.046,0.69097,2.1544,1.5374,571.52,8.2789,0.6293300000000001,0.0038421999999999996,0.22807
540,2/26/2001,9.9306,1.6885,32.347,42.942,6.24,1.3982,1.00681,3.5251,48.048,0.0016822,220.43,2.65013,27.335,58.637,0.22573000000000001,1.7441,216.22,7.781000000000001,0.77723,85.595,256.6489,46.615,0.8659399999999999,2129.0,45.542,116.63,0.71202,0.30704000000000004,44.354,0.44514,9.6612,10.7914,2.3364,0.035373,60.193000000000005,38.049,2.6702,1.09952,7.2124,2.1505,0.696045,374.66,15.21,7.7998,292.22,87.006,73.758,0.99987,1.0009299999999999,2.0282,0.69239,2.1553,1.5313,567.57,8.2773,0.63459,0.0038082999999999997,0.22573000000000001
541,2/27/2001,9.902000000000001,1.6840000000000002,32.349000000000004,42.802,6.2409,1.3967,0.9807,3.5257,48.06,0.0016584,219.61,2.70379,28.51,58.637,0.22566,1.7413,216.22,7.7105,0.77618,86.50200000000001,256.4092,46.635,0.8627,2121.0,45.27,116.21,0.70833,0.30588000000000004,44.18899999999999,0.44196,9.6821,10.7382,2.3141,0.035386,59.957,37.644,2.6702,1.09541,7.1854,2.1424,0.699955,373.26,15.21,7.7998,290.84,86.65,73.16,0.99987,1.0,2.0324,0.6941,2.1308,1.5259,568.73,8.2794,0.628,0.0037336999999999995,0.22566
542,2/28/2001,9.8242,1.6732,32.353,43.095,6.2412,1.3926,0.95744,3.5201,48.27,0.0016384,217.62,2.70301,28.403000000000002,58.637,0.22234,1.7442,216.22,7.6849,0.77484,86.48200000000001,256.2612,46.538999999999994,0.85488,2101.8,45.474,117.27,0.70882,0.30576,43.788000000000004,0.44025,9.6937,10.718,2.3224,0.036563,59.945,37.509,2.6702,1.0854700000000002,7.1202,2.123,0.702569,369.87,15.22,7.7999,288.4,86.385,71.288,0.99987,0.9994200000000001,2.046,0.69266,2.1094,1.5316,574.06,8.2789,0.62603,0.0037478999999999998,0.22234
543,3/1/2001,9.7281,1.6554,32.332,43.263000000000005,6.2406,1.3797,0.9244600000000001,3.5188,48.352,0.0016607,215.75,2.70877,28.421999999999997,58.637,0.22721999999999998,1.7471,216.22,7.7367,0.7721600000000001,86.50299999999999,256.3416,46.54600000000001,0.84755,2083.7,45.258,117.28,0.71008,0.306,43.412,0.43883,9.7037,10.668,2.3068,0.035997,59.845,37.221,2.6702,1.07616,7.0592,2.1048,0.729151,366.7,15.220999999999998,7.7999,285.66,85.925,70.84100000000001,0.99987,0.9997299999999999,2.0425,0.6873,2.0963,1.5458,572.52,8.2796,0.61783,0.0037698000000000002,0.22721999999999998
544,3/2/2001,9.6775,1.6471,32.353,43.373000000000005,6.2410000000000005,1.3757,0.91281,3.5215,48.523999999999994,0.0017062000000000002,214.62,2.7164200000000003,28.474,58.637,0.22605,1.7498,216.22,7.742000000000001,0.7714300000000001,86.50299999999999,256.8083,46.54,0.8431,2072.8,45.34,119.02,0.7128899999999999,0.30701,43.185,0.43806000000000006,9.6654,10.6127,2.2861,0.035855,59.623000000000005,37.371,2.6702,1.0705200000000001,7.0222,2.0938,0.694349,364.78,15.220999999999998,7.8,285.33,85.54700000000001,71.0,0.99955,1.00155,2.0336,0.67903,2.0884,1.5484,579.06,8.2802,0.62549,0.0038147,0.22605
545,3/5/2001,9.7498,1.6538,32.35,43.537,6.2391,1.3826,0.89969,3.5166,47.83,0.0017625,215.81,2.71417,28.436999999999998,58.637,0.22599,1.7563,216.22,7.7637,0.77307,86.49,256.4727,46.521,0.84778,2084.3,45.511,119.11,0.71,0.3065,43.424,0.4383,9.6405,10.671,2.3073,0.034953,60.089,37.503,2.6702,1.07646,7.0611,2.1054,0.7196739999999999,366.8,15.22,7.8,286.11,85.913,71.571,0.99987,1.00024,2.0234,0.68094,2.1001,1.5473,587.88,8.2788,0.62225,0.0038082,0.22599
546,3/6/2001,9.6791,1.6525,32.352,43.41,6.2394,1.3769,0.8433700000000001,3.5162,47.61600000000001,0.001736,215.29,2.71542,28.419,58.637,0.22660999999999998,1.7559,216.22,7.8953,0.77247,85.01899999999999,256.4015,46.493,0.8457399999999999,2079.3,45.498999999999995,118.86,0.71009,0.30624,43.32,0.43726000000000004,9.6366,10.6657,2.3177,0.035211,59.428000000000004,37.256,2.6702,1.07387,7.0441,2.1003,0.702283,365.92,15.22,7.7998,285.0,85.82600000000001,72.708,0.99987,0.99997,2.021,0.6824899999999999,2.1051,1.538,587.47,8.2777,0.6293300000000001,0.0038461999999999997,0.22660999999999998
547,3/7/2001,9.7483,1.6579,32.372,43.658,6.2409,1.3841,0.8962200000000001,3.5157,47.72,0.0017081,216.12,2.71487,28.69,58.637,0.22541,1.7582,216.22,7.9111,0.7745,85.06299999999999,256.5012,46.516000000000005,0.84901,2087.3,45.286,119.89,0.7104,0.30634,43.486999999999995,0.42923999999999995,9.6511,10.668,2.3595,0.034542,59.235,37.298,2.6702,1.07802,7.0713,2.1084,0.70409,367.33,15.24,7.7999,285.6,85.96,70.962,0.99987,1.0003600000000001,2.0465,0.68419,2.1003,1.5490000000000002,587.19,8.279,0.6300399999999999,0.0038101,0.22541
548,3/8/2001,9.7434,1.6596,32.369,43.528999999999996,6.2392,1.383,0.8945799999999999,3.5177,48.037,0.0017081,216.09,2.71487,28.69,58.637,0.22541,1.7565,216.22,7.718999999999999,0.77388,85.12100000000001,256.5012,46.50899999999999,0.84888,2087.0,45.286,119.54,0.7127,0.30723,43.481,0.43885,9.6403,10.6401,2.3728,0.035323,59.815,37.298,2.6702,1.07786,7.0703,2.1081,0.704182,367.28,15.241,7.7999,285.6,85.92299999999999,70.962,0.99987,1.0003600000000001,2.0435,0.68202,2.1003,1.5492,589.72,8.2756,0.6300399999999999,0.0038101,0.22541
549,3/9/2001,9.7561,1.6549,32.398,43.577,6.2406,1.3799,0.8924200000000001,3.5181,47.935,0.0016726,215.17,2.71795,28.43,58.637,0.22186,1.7556,216.22,7.7493,0.7729,84.238,256.499,46.51,0.8452700000000001,2078.1,45.516000000000005,119.65,0.71055,0.30664,43.29600000000001,0.43814,9.6708,10.6412,2.3816,0.035753,60.035,37.178000000000004,2.6702,1.0732700000000002,7.0402,2.0991,0.700588,365.72,15.241,7.7996,285.2,85.87299999999999,70.645,0.99955,1.00035,2.0565,0.6814399999999999,2.0946,1.5483,592.99,8.2753,0.6269899999999999,0.0036996999999999998,0.22186
550,3/12/2001,9.8276,1.6552,32.423,43.771,6.2406,1.3833,0.8991100000000001,3.5181,48.191,0.0017163,215.52,2.71866,28.441999999999997,58.637,0.22646,1.7613,216.22,7.7734,0.77408,84.46600000000001,256.5211,46.515,0.8466299999999999,2081.5,45.52,120.59,0.7105899999999999,0.30641999999999997,43.36600000000001,0.43855,9.6683,10.6584,2.3782,0.035829,59.349,37.257,2.6702,1.075,7.0516,2.1025,0.704909,366.31,15.24,7.7998,285.89,86.06,72.611,0.99987,1.00043,2.0631,0.68125,2.1053,1.5508,593.04,8.2798,0.62427,0.0036823999999999997,0.22646
551,3/13/2001,10.0136,1.6835,32.454,43.568000000000005,6.2408,1.4001,0.96188,3.5177,48.166000000000004,0.0017357,218.98,2.71977,28.433000000000003,58.637,0.2259,1.7611,216.22,7.8018,0.77847,84.35700000000001,256.4348,46.641000000000005,0.86024,2114.9,45.273999999999994,120.21,0.71129,0.30746,44.062,0.4442,9.6273,10.7363,2.3945,0.036430000000000004,60.41,37.708,2.6702,1.09228,7.1649,2.1363,0.706438,372.19,15.239,7.7999,290.4,86.867,72.929,0.99987,1.0001,2.0614,0.68876,2.117,1.5471,587.8,8.2777,0.6240600000000001,0.0037251999999999997,0.2259
552,3/14/2001,10.0148,1.6834,32.482,43.718,6.2407,1.3963,1.0021,3.5174,48.13399999999999,0.0017101,219.47,2.72548,28.465999999999998,58.637,0.22605,1.7661,216.22,7.8648,0.77979,84.695,256.7386,46.646,0.86216,2119.7,45.328,120.97,0.70926,0.30645,44.161,0.44351999999999997,9.5705,10.7793,2.3989,0.03775,59.718999999999994,37.813,2.6702,1.0947200000000001,7.1809,2.1411,0.699684,373.03,15.24,7.7998,291.66,87.117,71.107,0.99987,1.00128,2.0744,0.68971,2.131,1.5533,586.37,8.2798,0.63181,0.003797,0.22605
553,3/15/2001,10.088,1.7008,32.559,43.92,6.2409,1.4061,1.04365,3.5189999999999997,48.33,0.0017089000000000002,221.6,2.73002,28.686999999999998,58.637,0.22585999999999998,1.7695,216.22,7.8411,0.78363,85.178,257.557,46.625,0.87051,2140.2,45.526,122.23,0.71095,0.30798000000000003,44.588,0.44797,9.5916,10.8155,2.4259,0.037651,59.961999999999996,38.165,2.6702,1.10532,7.2504,2.1618,0.708908,376.64,15.239,7.7999,294.57,87.618,76.314,0.99987,1.0005700000000002,2.101,0.69353,2.1529,1.5596,587.2,8.2781,0.63907,0.0037944000000000003,0.22585999999999998
554,3/16/2001,10.2351,1.7158,32.68,44.042,6.2405,1.4208,0.9959899999999999,3.5221,48.65,0.0017187,224.57,2.7288099999999997,28.438000000000002,58.637,0.23369,1.777,216.22,7.9382,0.7883,85.44200000000001,257.4863,46.665,0.8822,2168.9,45.513000000000005,122.9,0.7091,0.30771,45.187,0.44863000000000003,9.6194,10.9427,2.4137,0.037481,59.446000000000005,38.719,2.6702,1.12017,7.3478,2.1909,0.70905,381.7,15.24,7.7994,298.08,88.381,74.568,1.00102,1.00029,2.1276,0.7009,2.1689,1.567,591.1,8.2779,0.64379,0.0038536,0.23369
555,3/19/2001,10.2061,1.7056,32.75,43.846000000000004,6.2389,1.4208,0.99575,3.5227,48.552,0.0017307000000000002,223.19,2.73409,28.399,58.637,0.23199,1.7681,216.22,7.9964,0.78666,85.49600000000001,257.4938,46.676,0.87677,2155.6,45.515,122.54,0.71259,0.30879,44.909,0.4502,9.5713,10.8705,2.3969,0.038212,60.28,38.446,2.6702,1.1132600000000001,7.3025,2.1774,0.710272,379.34,15.24,7.8001,296.19,88.086,73.384,1.00051,1.00033,2.1705,0.70201,2.1716,1.5697,588.56,8.279,0.64531,0.0038279000000000004,0.23199
556,3/20/2001,10.1213,1.6955,32.766999999999996,44.05,6.2403,1.4153,0.9894299999999999,3.5222,48.483999999999995,0.0017534000000000002,221.42,2.7339700000000002,28.43,58.637,0.23106999999999997,1.7763,216.22,7.975,0.78466,85.565,257.5015,46.7,0.8698299999999999,2138.5,45.516000000000005,122.7,0.7090000000000001,0.30733,44.553000000000004,0.44445,9.5107,10.8307,2.3889,0.038475999999999996,60.305,38.178000000000004,2.6702,1.10445,7.2447,2.1601,0.7094090000000001,376.34,15.24,7.7994,294.04,87.68,73.243,0.99987,1.0003600000000001,2.0991,0.70002,2.1576,1.5607,585.19,8.2752,0.64013,0.0038186,0.23106999999999997
557,3/21/2001,10.2516,1.7088,32.769,44.248999999999995,6.2405,1.4215,0.9793799999999999,3.5228,48.582,0.0017184000000000001,223.46,2.73533,28.493000000000002,58.637,0.23037,1.7846,216.22,7.9908,0.7875,85.514,257.4408,46.665,0.87782,2158.2,45.275,123.63,0.70878,0.30756999999999995,44.963,0.44883,9.5309,10.8755,2.4094,0.037836,60.531000000000006,38.446,2.6702,1.11461,7.3113,2.18,0.698932,379.8,15.24,7.7994,296.32,88.00200000000001,73.98899999999999,0.9998100000000001,1.0001200000000001,2.1061,0.69896,2.167,1.5726,586.79,8.2768,0.65067,0.00381,0.23037
558,3/22/2001,10.4324,1.7244,32.871,44.441,6.2404,1.4334,0.9783299999999999,3.5242,48.766000000000005,0.0017398,225.8,2.74171,28.53,58.637,0.23214,1.7887,216.22,8.0306,0.79068,85.64,257.5046,46.696000000000005,0.88702,2180.8,45.516999999999996,123.87,0.71068,0.30859000000000003,45.434,0.45263000000000003,9.581,10.9478,2.414,0.038183,60.092,38.66,2.6702,1.12629,7.388,2.2028,0.708648,383.78,15.24,7.7994,299.83,88.932,74.245,0.99975,1.00037,2.1445,0.70298,2.1945,1.5732,592.32,8.2756,0.65194,0.0038249000000000004,0.23214
559,3/23/2001,10.258,1.7162,32.797,44.199,6.2406,1.4265,0.98416,3.5255,49.027,0.0017689,224.62,2.7432,28.529,58.637,0.22895,1.7845,216.22,7.9593,0.78788,85.54899999999999,257.494,46.661,0.8823700000000001,2169.4,45.285,122.57,0.71086,0.30846999999999997,45.196000000000005,0.45195,9.6572,10.9233,2.3947,0.036617000000000004,60.107,38.584,2.6702,1.12038,7.3492,2.1913,0.708778,381.77,15.251,7.8,298.38,88.697,73.471,0.9991700000000001,1.00033,2.171,0.69953,2.1805,1.5664,596.04,8.2791,0.6442100000000001,0.0038154000000000005,0.22895
560,3/26/2001,10.2216,1.7156,32.669000000000004,44.318999999999996,6.2388,1.4219,0.9269299999999999,3.5206,49.277,0.0017659000000000002,223.85,2.74532,28.77,58.637,0.22894,1.7928,216.22,7.9443,0.78695,85.611,257.5065,46.646,0.87936,2162.0,45.516999999999996,122.8,0.70995,0.30765,45.042,0.44853999999999994,9.5322,10.8949,2.4074,0.036496,60.659,38.19,2.6702,1.11656,7.3242,2.1838,0.709909,380.47,15.25,7.7999,297.83,88.84,72.977,0.99974,1.00037,2.1356,0.69693,2.1754,1.5547,590.24,8.2785,0.6516,0.0038146,0.22894
561,3/27/2001,10.2368,1.7194,32.619,44.456,6.2398,1.4279,0.9981899999999999,3.5210000000000004,49.272,0.0017342,224.97,2.74783,28.548000000000002,58.637,0.23029000000000002,1.7931,216.22,7.9985,0.78862,85.895,257.5723,46.608000000000004,0.88375,2172.7,45.528999999999996,122.99,0.71068,0.30819,45.266999999999996,0.45043,9.5109,10.9283,2.4296,0.036206,60.684,38.493,2.6702,1.1221299999999998,7.3607,2.1947,0.743744,382.37,15.28,7.8,298.31,90.65899999999999,72.676,0.99974,1.00063,2.1224,0.69958,2.1666,1.5693,590.63,8.2769,0.64491,0.0038330999999999994,0.23029000000000002
562,3/28/2001,10.3432,1.7242,32.619,44.593,6.2405,1.4274,1.00651,3.5206,49.199,0.0017575,225.77,2.7495700000000003,28.531,58.637,0.22914,1.7974,216.22,8.0072,0.78876,86.194,257.4158,46.595,0.88689,2180.5,45.501000000000005,122.61,0.71141,0.30861,45.428000000000004,0.45238999999999996,9.5432,10.958,2.4408,0.037836,60.641999999999996,38.601,2.6702,1.12612,7.3869,2.2025,0.705855,383.73,15.28,7.8001,299.42,90.63,72.91199999999999,0.99974,1.00003,2.1239,0.69663,2.1917,1.567,591.99,8.2779,0.65082,0.0038494999999999996,0.22914
